Run	SubRun	Entry	EV	GTID	OWLHits	NHits	Clock50MHz	DeltaT(s)
302032	7	491678	0	2854781	0	7334	8398586840904	32.7565
302032	8	238617	0	3237254	0	4625	8406221040113	152.684
302032	10	61069	0	4331506	0	7029	8428062179288	436.823
302032	10	592774	0	4863219	1	3573	8438688271989	212.522
302032	11	230174	0	5135872	1	6807	8444117848604	108.592
302032	11	411679	0	5317380	0	5945	8447748861910	72.6203
302032	12	204244	0	5745661	0	5739	8456279445984	170.612
302032	12	354988	0	5896407	0	5417	8459294420106	60.2995
302032	13	426802	0	6603835	0	4765	8473385391468	281.819
302033	0	409653	0	7352727	0	3387	8488330938877	298.911
302033	0	539060	0	7482136	0	5715	8490899997074	51.3812
302033	0	619350	0	7562427	0	4470	8492495828966	31.9166
302033	1	99935	0	7677628	23	8390	8494798647551	46.0564
302033	3	209823	0	9065370	0	7071	8521499748182	534.022
302033	4	406388	0	9897219	0	7108	8538080014353	331.605
302033	5	386160	0	10511866	0	6581	8550317049330	244.741
302033	6	48289	0	10809227	0	3232	8556226396518	118.187
302033	7	247888	0	11644172	0	5376	8572845262424	332.377
302033	7	586691	0	11982980	0	3155	8579593806600	134.971
302033	8	141125	0	12172322	0	4477	8583364511813	75.4141
302033	9	581482	0	13247707	0	3831	8604751733472	427.744
302033	10	245005	0	13546419	18	3405	8610708258777	119.131
302033	11	606939	0	14543804	21	3674	8630620123085	398.237
302033	12	613177	0	15185413	0	3362	8643408771730	255.773
302033	13	169497	0	15377457	0	7870	8647211998188	76.0645
302033	13	462771	0	15670736	0	7142	8653080793538	117.376
302034	0	196871	0	16225222	0	7428	8664138391488	221.152
302034	0	452233	0	16480588	0	5212	8669240237777	102.037
302034	3	89128	0	1312436	0	7025	8700030023773	615.796
302034	3	308453	0	1531764	0	3748	8704415355414	87.7066
302034	3	526060	0	1749374	0	5818	8708741981619	86.5325
302034	4	104017	0	1962736	0	5777	8713003852422	85.2374
302034	4	232239	0	2090960	0	3020	8715564222543	51.2074
302034	5	33476	0	2527796	0	3689	8724257593449	173.867
302034	6	298587	0	3428031	0	3282	8742217099091	359.19
302034	7	60659	0	3826026	0	4179	8750159243743	158.843
302034	7	360441	0	4125812	0	7311	8756141835953	119.652
302034	7	604706	0	4370080	0	5709	8761017350056	97.5103
302034	8	236758	0	4636991	0	4261	8766321155664	106.076
302034	8	578554	0	4978792	0	4848	8773131132717	136.2
302034	9	336322	0	5371626	0	3255	8780971177263	156.801
302034	9	624456	0	5659765	2	3777	8786727595759	115.128
302034	10	127821	0	5798915	0	4630	8789499434630	55.4368
302034	12	129674	0	7071057	0	5752	18770922773	507.29
302034	12	415722	0	7357109	0	4224	24497678562	114.535
302034	13	69023	0	7645143	0	6026	30261066175	115.268
302034	13	172945	0	7749067	0	7271	32336012071	41.4989
302035	0	412792	0	8755251	13	3715	52422877820	401.737
302035	0	463993	0	8806453	0	4148	53442200485	20.3865
302035	0	595041	0	8937503	0	5184	56075168233	52.6594
302035	1	17346	0	8993893	0	3135	57204425182	22.5851
302035	1	536512	0	9513066	0	3603	67560487006	207.121
302035	2	328818	0	9939916	16	8262	76061459462	170.019
302035	3	617926	0	10863528	0	4875	94480630520	368.383
302035	4	143174	0	11023490	0	3624	97660244318	63.5923
302035	5	467808	0	11983048	0	5999	116773843856	382.272
302035	7	631019	0	13416149	0	3846	145337831947	571.28
302035	8	96693	0	13516749	1	4750	147339453808	40.0324
302035	8	630841	0	14050905	0	6607	157983084284	212.873
302035	11	18014	0	15350054	25	3785	182891370692	498.166
302035	12	514668	0	16481434	0	7494	205423065623	450.634
302035	12	587689	0	16554456	0	6750	206882973647	29.1982
302035	13	101150	0	16702894	0	4852	209836929858	59.0791
302036	1	67341	0	1415912	0	7316	238253806751	568.338
302036	1	195902	0	1544475	19	8130	240814253419	51.2089
302036	2	487236	0	2470778	0	6918	259284098259	369.397
302036	3	252014	0	2870969	16	8235	267259636997	159.511
302036	3	602759	0	3221720	0	6620	274218933507	139.186
302036	4	139187	0	3393163	0	4832	277657725309	68.7758
302036	5	336002	0	4225480	24	3403	294246723734	331.78
302036	5	536731	0	4426212	2	5703	298238556451	79.8367
302036	6	470550	0	4994919	0	4057	309585302790	226.935
302036	7	196193	0	5355666	0	3409	316800025952	144.294
302036	8	189363	0	5983966	0	4422	329368354793	251.367
302036	9	380484	0	6810360	0	7256	345863531631	329.904
302036	9	514891	0	6944769	0	3086	348545886009	53.6471
302036	10	519643	0	7584345	0	4367	361280968939	254.702
302036	11	144418	0	7844340	19	3859	366465978570	103.7
302036	11	387483	0	8087409	0	7850	371322449120	97.1294
302036	13	169536	0	9138984	0	3108	392280210587	419.155
302036	13	605818	0	9575273	0	6487	401008008552	174.556
302037	0	210287	0	9950156	0	7226	408492847208	149.697
302037	0	541891	0	10281765	0	5355	415127990223	132.703
302037	2	258088	0	11267245	0	4762	434775080489	392.942
302037	2	499413	0	11508574	0	6381	439588851172	96.2754
302037	3	66913	0	11711170	16	8036	443611975538	80.4625
302037	3	119131	0	11763389	18	8222	444651802230	20.7965
302037	3	513069	0	12157333	0	4670	452514885784	157.262
302037	4	42537	0	12321731	0	4794	455786246135	65.4272
302037	4	205852	0	12485048	15	8290	459031251349	64.9001
302037	4	261661	0	12540858	0	3093	460141247240	22.1999
302037	5	482868	0	13396305	0	7055	477187856479	340.932
302037	6	408919	0	13957285	0	5773	488391658627	224.076
302037	6	472996	0	14021363	0	5259	489670119632	25.5692
302037	7	407542	0	14590894	0	4335	501062865937	227.855
302037	7	491388	0	14674741	0	3252	502731660775	33.3759
302037	8	158838	0	14977130	0	3392	508745625331	120.279
302037	9	49948	0	15503260	18	8341	519240327746	209.894
302037	9	115028	0	15568341	0	4420	520532739918	25.8482
302037	9	209626	0	15662940	0	7454	522418943478	37.7241
302037	10	310257	0	16398596	0	4497	537117921947	293.98
302037	12	186127	0	833536	0	4129	559963784691	456.917
302037	12	272690	0	920101	0	4297	561689921461	34.5227
302037	12	455638	0	1103051	0	6578	565341374678	73.0291
302037	13	274467	0	1556773	0	6028	574385495087	180.882
302038	0	412181	0	2470180	0	5019	592566061242	363.611
302038	1	232082	0	2924686	0	3945	601624319380	181.165
302038	1	543615	0	3236224	0	3477	607866297722	124.84
302038	3	302703	0	4273792	0	5526	627565114265	393.976
302038	3	368166	0	4339256	0	4552	628860556093	25.9088
302038	3	418801	0	4389891	0	4577	629864165211	20.0722
302038	4	287012	0	4893077	0	5537	639883258378	200.382
302038	4	444712	0	5050780	0	5405	643043774576	63.2103
302038	4	586193	0	5192263	0	3648	645862581971	56.3761
302038	5	401908	0	5642604	0	5208	654860538668	179.959
302038	7	22032	0	6532388	0	3876	672630452427	355.398
302038	8	129111	0	7274359	0	3852	687431325453	296.017
302038	8	262544	0	7407795	0	6582	690085473490	53.083
302038	8	339350	0	7484602	1	6722	691607397126	30.4385
302038	9	97665	0	7878079	0	5065	699471305487	157.278
302038	9	399441	0	8179859	0	4887	705511260916	120.799
302038	10	51883	0	8466939	0	3211	711219119106	114.157
302038	10	399567	0	8814628	0	5000	718145339639	138.524
302038	12	458508	0	10143323	0	5628	744600030698	529.094
302038	12	554818	0	10239635	1	3490	746531714579	38.6337
302038	13	531706	0	10850923	0	3007	758721712126	243.8
302039	1	48586	0	11821241	0	5021	778086640512	387.299
302039	1	106184	0	11878840	0	5468	779237543488	23.0181
302039	1	407963	0	12180623	24	8165	785269081948	120.631
302039	3	495444	0	13538271	0	4773	812365782881	541.934
302039	4	148172	0	13826171	0	3315	818118795186	115.06
302039	4	442907	0	14120911	0	6219	823978362906	117.191
302039	5	303364	0	14616594	0	5420	833877215379	197.977
302039	5	633003	0	14946238	1	4584	840452086865	131.497
302039	6	190807	0	15139459	0	5253	844307261506	77.1035
302039	7	142406	0	15726645	0	5156	856035256933	234.56
302039	7	339762	0	15924004	0	3358	860006504180	79.4249
302039	8	7090	0	16226638	1	3275	866047578933	120.821
302039	8	81162	0	16300711	0	3191	867528561628	29.6197
302039	8	152752	0	16372302	0	3133	868955325310	28.5353
302039	8	574377	0	82252	0	4247	877347320067	167.84
302039	9	471839	0	614883	0	3496	887972457460	212.503
302039	9	556529	0	699574	0	6005	889672896877	34.0088
302039	12	535251	0	2583946	0	5753	927198189704	750.506
302039	13	440828	0	3124559	0	7773	937964745421	215.331
302039	14	121513	0	3440211	0	6392	944267299011	126.051
302040	0	590811	0	4041613	0	5553	956250734953	239.669
302040	1	34756	0	4119276	0	4185	957794873098	30.8828
302040	2	33972	0	4753507	0	4694	970446342039	253.029
302040	3	177866	0	5532741	0	6319	985943423238	309.942
302040	3	484880	0	5839760	0	4313	992062879146	122.389
302040	4	129025	0	6118534	0	3006	997623554920	111.214
302040	4	359225	0	6348737	0	6727	1002218603472	91.901
302040	4	496413	0	6485927	0	3265	1004957625744	54.7804
302040	6	621685	0	7880977	0	5396	1032779505289	556.438
302040	7	133558	0	8027971	0	3072	1035715832161	58.7265
302040	10	319678	0	10126552	0	5054	1076544693861	816.577
302040	11	35879	0	10477567	0	3058	1083557303398	140.252
302040	12	573216	0	11650112	1	5603	1106938580248	467.626
302040	14	13441	0	12359915	0	7746	1121069603078	282.62
302041	0	126973	0	12660776	0	6206	1127072921259	120.066
302041	0	361033	0	12894839	0	6206	1131734289906	93.2274
302041	1	559065	0	13727498	0	6143	1148341999833	332.154
302041	2	472316	0	14276243	20	3657	1159257878417	218.318
302041	3	79747	0	14518924	0	4447	1164084070635	96.5238
302041	3	523321	0	14962505	0	5086	1172935353464	177.026
302041	4	590399	0	15664583	0	3394	1186923006507	279.753
302041	5	285568	0	15994989	1	7006	1193504103750	131.622
302041	6	798	0	16344752	0	4702	1200497667678	139.871
302041	6	559849	0	192130	0	5364	1211652526306	223.097
302041	9	421563	0	1959945	0	6964	1246894721441	704.844
302041	10	67370	0	2240458	0	6065	1252476837891	111.642
302041	10	243350	0	2416440	12	3482	1255982111961	70.1055
302041	11	98045	0	2905708	0	4897	1265711121026	194.58
302041	11	608040	0	3415711	0	4908	1275890182227	203.581
302041	12	61870	0	3504616	0	3700	1277673619635	35.6687
302041	12	605643	0	4048397	0	7065	1288549105649	217.51
302041	13	207952	0	4285421	0	5075	1293263055024	94.279
302041	13	303142	0	4380612	0	6338	1295165149335	38.0419
302041	13	586615	0	4664090	0	5738	1300814612721	112.989
302042	0	83070	0	4935993	0	3670	1306245368958	108.615
302042	0	345363	0	5198290	0	5333	1311460916302	104.311
302042	1	75237	0	5562642	0	3307	1318742239823	145.626
302042	1	424235	0	5911646	0	3931	1325733517195	139.826
302042	2	308829	0	6431405	1	5473	1336107845111	207.487
302042	3	114083	0	6872116	14	8196	1344874040675	175.324
302042	4	184510	0	7577859	0	4961	1358943998238	281.399
302042	4	336818	0	7730169	0	4825	1361971668373	60.5534
302042	4	419747	0	7813100	0	4513	1363626988208	33.1064
302042	5	221338	0	8249550	0	3658	1372324812456	173.956
302042	5	294919	0	8323133	0	4953	1373802242346	29.5486
302042	7	61589	0	9360024	0	4207	1394476252708	413.48
302042	8	563312	0	10496579	0	5708	1417092599031	452.327
302042	9	59842	0	10627931	0	6605	1419709861043	52.3452
302042	9	592342	0	11160439	0	3181	1430327632079	212.355
302042	10	336624	0	11539148	0	4621	1437883393334	151.115
302042	11	464984	0	12302545	0	6144	1453114537021	304.623
302042	11	562305	0	12399868	0	4366	1455056158826	38.8324
302042	13	435464	0	13542980	0	3884	1477830582917	455.488
302043	0	463478	0	14348546	0	6965	1493878844825	320.965
302043	0	566279	0	14451349	0	5356	1495942350926	41.2701
302043	2	397756	0	15555454	0	3409	1516959412372	420.341
302043	3	195219	0	15990856	0	6191	1525633756827	173.487
302043	4	305251	0	24245	0	4581	1540502638685	297.378
302043	4	519087	0	238084	0	7252	1544751559339	84.9784
302043	4	585048	0	304046	0	3244	1546068415886	26.3371
302043	5	393509	0	747226	0	4802	1554913914023	176.91
302043	7	0	0	1623164	0	6886	1572410218798	349.926
302043	7	272264	0	1895432	0	4049	1577833972465	108.475
302043	8	593901	0	2852128	0	3355	1596910568311	381.532
302043	9	264516	0	3157556	1	6124	1602995688633	121.702
302043	10	197379	0	3725278	0	4527	1614318756314	226.461
302043	11	412154	0	4575306	0	4096	1631294981100	339.524
302043	12	131459	0	4929023	0	5033	1638321858629	140.538
302043	12	325184	0	5122751	0	3541	1642163211135	76.8271
302043	13	116721	0	5548621	3	7886	1650639015372	169.516
302043	13	210020	0	5641922	0	5153	1652484141959	36.9025
302044	0	9540	0	6264066	0	7251	1664888622528	248.09
302044	0	504007	0	6758541	0	6448	1674757530143	197.378
302044	1	8836	0	6897398	16	8276	1677509092419	55.0312
302044	2	133157	0	7656646	0	4277	1692617436402	302.167
302044	2	313480	0	7836972	0	4785	1696202103215	71.6933
302044	5	255241	0	9683490	0	5738	1733027876316	736.515
302044	6	90794	0	10154109	57	5114	1742408526690	187.613
302044	6	586551	0	10649873	0	7022	1752302092510	197.871
302044	7	223913	0	10922124	0	6788	1757729925240	108.557
302044	7	336826	0	11035039	19	3761	1759992609657	45.2537
302044	8	70119	0	11402829	0	5227	1767330369360	146.755
302044	9	122762	0	12090159	0	7834	1781031512142	274.023
302044	10	31662	0	12633791	0	6108	1791849479041	216.359
302044	10	182070	0	12784202	0	6082	1794849034226	59.9911
302044	10	562933	0	13165070	0	3848	1802442467916	151.869
302044	12	228717	0	14099631	16	8103	1821087374892	372.898
302044	13	103411	0	14608332	0	4456	1831233465109	202.922
302044	13	619189	0	15124118	0	7008	1841527102324	205.873
302045	0	307756	0	15593714	0	6709	1850891130835	187.281
302045	0	487109	0	15773070	0	5414	1854467957103	71.5365
302045	1	37269	0	15957745	0	4483	1858155952737	73.7599
302045	1	346530	0	16267011	0	4343	1864305576445	122.992
302045	2	181238	0	24974	17	7944	1873695084046	187.79
302045	2	425711	0	269450	12	3438	1878577136701	97.6411
302045	5	63531	0	1812207	0	6017	1909379453067	616.046
302045	5	136500	0	1885177	0	3255	1910831814784	29.0472
302045	6	211384	0	2595108	0	6364	1924993050602	283.225
302045	6	381332	0	2765059	0	3378	1928404060388	68.2202
302045	7	454236	0	3473199	0	3352	1942495577170	281.83
302045	7	563444	0	3582409	0	7846	1944678158687	43.6516
302045	9	69851	0	4358964	25	3844	1959858933526	303.615
302045	9	270430	0	4559546	0	5426	1963199427573	66.8099
302045	11	105935	0	5672448	0	5843	1985377238606	443.556
302045	11	222978	0	5789493	0	3226	1987724817592	46.9516
302045	11	492617	0	6059136	0	7013	1993099053110	107.485
302045	12	492065	0	6693457	0	4750	2005748326961	252.985
302045	13	292217	0	7128553	0	5074	2014437569639	173.785
302045	13	420008	0	7256346	14	3722	2016985974318	50.9681
302045	14	29184	0	7500724	0	3571	2021862294594	97.5264
302046	0	363755	0	8012409	28	4354	2032043759052	203.629
302046	1	371085	0	8654246	0	5392	2044856056312	256.246
302046	2	451342	0	9369537	1	6642	2059137399961	285.627
302046	3	99541	0	9652517	1	5884	2064771458782	112.681
302046	3	165512	0	9718489	0	4546	2066096598847	26.5028
302046	3	356585	0	9909565	1	5632	2069874252817	75.5531
302046	4	512930	0	10701055	21	8263	2085610429373	314.724
302046	4	606516	0	10794642	0	3875	2087488515400	37.5617
302046	5	520936	0	11343955	0	3356	2098440166307	219.033
302046	6	195585	0	11653855	0	3616	2104593216874	123.061
302046	7	301620	0	12395506	0	6887	2119390168881	295.939
302046	7	587857	0	12681747	0	5031	2125084318807	113.883
302046	8	124495	0	12853626	0	6148	2128504813107	68.4099
302046	8	559197	0	13288334	0	3490	2137165169435	173.207
302046	10	551519	0	14549875	0	3631	2162308505895	502.867
302046	12	83434	0	15352182	0	7676	2178255080283	318.931
302046	12	460212	0	15728966	0	5121	2185762605774	150.151
302046	14	9178	0	16548008	0	3391	2202056536771	325.879
302047	0	16013	0	16704452	0	3511	2205179834987	62.466
302047	0	148230	0	124989	0	5908	2207814660799	52.6965
302047	0	463478	0	440242	0	3322	2214077131208	125.249
302047	2	66017	0	1312391	0	3217	2231444305206	347.343
302047	2	447664	0	1694043	0	4122	2239054439403	152.203
302047	3	508193	0	2389573	0	6842	2252932776920	277.567
302047	3	565023	0	2446404	19	8216	2254057861105	22.5017
302047	4	617643	0	3133489	0	7802	2267801498463	274.873
302047	5	63787	0	3214692	0	5147	2269427130647	32.5126
302047	7	307421	0	4727908	0	3597	2299532078442	602.099
302047	8	208078	0	5263297	8	8303	2310205990594	213.478
302047	9	335041	0	6024773	0	4169	2325359314317	303.066
302047	10	360344	0	6685092	0	6905	2338566426815	264.142
302047	11	466665	0	7426463	0	5674	2353355137162	295.774
302047	12	325106	0	7919588	0	4250	2363167668653	196.251
302047	13	140613	0	8369674	0	7824	2372117319388	178.993
302047	13	504213	0	8733280	0	6610	2379354750000	144.749
302047	14	59169	0	8922668	0	3752	2383110079305	75.1066
302048	0	7549	0	9020869	0	4750	2385067216116	39.1427
302048	0	124709	0	9138031	0	3236	2387401478618	46.6853
302048	0	568772	0	9582101	0	4756	2396281971442	177.61
302048	2	192969	0	10481346	0	3380	2413202003885	338.401
302048	2	276562	0	10564941	0	6019	2414861698235	33.1939
302048	2	536757	0	10825140	0	3584	2420073517257	104.236
302048	4	224445	0	11784311	0	7548	2439181346557	382.157
302048	4	313844	0	11873712	1	6277	2440958981785	35.5527
302048	5	407080	0	12601723	0	3414	2455440267720	289.626
302048	5	604244	0	12798890	0	4052	2459367519154	78.545
302048	6	171051	0	13000081	1	4393	2463382749384	80.3046
302048	6	279826	0	13108858	0	4381	2465536498967	43.075
302048	6	334328	0	13163360	0	3757	2466624646175	21.7629
302048	7	3328	0	13467411	0	3796	2472664011116	120.787
302048	7	134235	0	13598320	0	3161	2475266463582	52.049
302048	7	601763	0	14065855	0	4124	2484591420344	186.499
302048	9	266085	0	15000312	0	3601	2503240514110	372.982
302048	9	434351	0	15168581	0	4328	2506588986529	66.9694
302048	10	624813	0	15994178	0	3560	2523034036559	328.901
302048	11	335521	0	16340435	0	7766	2529927033833	137.86
302048	11	437591	0	16442506	0	6750	2531953606107	40.5314
302048	12	59906	0	16699954	0	3192	2537085292774	102.634
302048	12	436498	0	364870	3	6453	2544618313894	150.66
302048	13	174064	0	737515	0	3126	2552062385889	148.881
302049	0	494953	0	1879430	12	3367	2574812210410	454.996
302049	1	389506	0	2408742	0	3887	2585387679744	211.509
302049	2	139536	0	2793829	0	6766	2593066106839	153.569
302049	2	402046	0	3056343	1	3033	2598293599517	104.55
302049	2	613383	0	3267683	24	8238	2602525603867	84.6401
302049	3	315111	0	3604538	0	4731	2609254303261	134.574
302049	3	419326	0	3708754	0	5080	2611350406010	41.9221
302049	3	617394	0	3906825	0	6209	2615299688309	78.9856
302049	6	31370	0	5226192	51	8408	2641602496722	526.056
302049	6	510273	0	5705103	0	5755	2651153626490	191.023
302049	7	271	0	5829627	0	5716	2653642734741	49.7822
302049	7	96119	0	5925477	0	4059	2655566391804	38.4731
302049	8	372811	0	6837204	0	3547	2673747240549	363.617
302049	8	621453	0	7085850	17	3493	2678700403483	99.0633
302049	9	109793	0	7209505	0	3742	2681170788278	49.4077
302049	9	436234	0	7535950	0	4986	2687689789942	130.38
302049	9	504865	0	7604583	0	3614	2689068376016	27.5717
302049	10	80732	0	7815333	0	3948	2693270085127	84.0342
302049	10	292541	0	8027145	1	3085	2697467982812	83.958
302049	11	330792	0	8700044	0	5118	2710906315143	268.767
302049	11	487985	0	8857240	0	7115	2714034096689	62.5556
302049	12	41551	0	9045634	0	4290	2717810299464	75.5241
302049	12	291151	0	9295237	0	3047	2722782194214	99.4379
302049	13	75187	0	9713936	0	4127	2731101764058	166.391
302049	13	138212	0	9776962	0	4771	2732354849443	25.0617
302049	13	311962	0	9950714	0	5613	2735818188622	69.2668
302049	13	605765	0	10244522	0	4476	2741672222426	117.081
302050	0	463482	0	10875266	0	6357	2754285582120	252.267
302050	0	514082	0	10925867	27	8227	2755311492524	20.5182
302050	2	207561	0	11887385	0	4565	2774438024277	382.531
302050	3	431284	0	12745698	0	5096	2791580568490	342.851
302050	3	622888	0	12937305	0	3515	2795390862321	76.2059
302050	4	85505	0	13034588	18	8280	2797319929958	38.5814
302050	6	144688	0	14362347	0	4561	2823800697328	529.615
302050	6	557418	0	14775083	0	3249	2832015505019	164.296
302050	7	6530	0	14859100	0	6718	2833684994524	33.3898
302050	7	176929	0	15029502	0	5748	2837073852139	67.7772
302050	7	240055	0	15092629	0	4547	2838346765565	25.4583
302050	8	353492	0	15840568	0	7653	2853245246254	297.97
302050	8	547834	0	16034913	0	3924	2857131156137	77.7182
302050	9	272686	0	16394529	0	6852	2863327486832	123.927
302050	10	51361	0	103420	0	3077	2871700025166	167.451
302050	11	358362	0	1045328	0	3578	2890442964592	374.859
302050	12	258001	0	1579798	0	4925	2901083974043	212.82
302050	13	468106	0	2424178	0	6760	2917907207099	336.465
302050	14	125452	0	2715962	0	3702	2923726382912	116.384
302051	0	309324	0	3093178	0	3259	2931241961335	150.312
302051	0	408373	0	3192228	20	3216	2933213725341	39.4353
302051	0	482763	0	3266619	0	5303	2934690638042	29.5383
302051	1	205630	0	3623557	0	6149	2941793938095	142.066
302051	1	373203	0	3791132	1	7639	2945141655677	66.9544
302051	2	591913	0	4644720	0	4254	2962160931512	340.386
302051	4	402562	0	5725232	0	4109	2983674194778	430.265
302051	6	47685	0	6640169	0	3740	3001921421461	364.945
302051	6	532719	0	7125210	0	6947	3011604739408	193.666
302051	7	189725	0	7417031	0	3721	3017399636542	115.898
302051	7	591042	0	7818354	0	5171	3025400959952	160.026
302051	8	297924	0	8159995	0	4268	3032241948977	136.82
302051	9	51658	0	8548382	0	3353	3039943475487	154.031
302051	10	146765	0	9278441	0	7684	3054491404886	290.959
302051	10	298106	0	9429784	18	8338	3057492857070	60.029
302051	10	363827	0	9495506	19	8230	3058807867856	26.3002
302051	11	242834	0	10009040	1	3065	3069019915018	204.241
302051	11	528615	0	10294826	0	4325	3074706427870	113.73
302051	13	516986	0	11553589	0	7163	3099825952466	502.39
302052	1	208030	0	12661497	0	4539	3121901160264	441.504
302052	2	75737	0	13164306	0	7097	3131906757598	200.112
302052	3	210081	0	13933937	0	5688	3147238812907	306.641
302052	3	485203	0	14209063	0	3108	3152736259713	109.949
302052	3	621473	0	14345335	0	3442	3155456258190	54.4
302052	4	164677	0	14523906	0	6817	3159018668348	71.2482
302052	5	356865	0	15350683	0	3752	3175488630359	329.399
302052	6	143600	0	15772462	13	8334	3183890689541	168.041
302052	6	388126	0	16016992	0	3519	3188768572110	97.5577
302052	7	492247	0	44506	0	5019	3203551140781	295.651
302052	9	370600	0	1192929	1	5066	3226450169740	457.981
302052	10	52592	0	1510295	0	3769	3232802417534	127.045
302052	10	561737	0	2019447	0	7248	3242905748861	202.067
302052	11	59285	0	2151939	1	7908	3245551683663	52.9187
302052	11	404286	0	2496946	0	6401	3252418765554	137.342
302052	11	519501	0	2612162	0	4304	3254702745123	45.6796
302052	12	18534	0	2746416	0	4325	3257371961253	53.3843
302052	13	120944	0	3483873	0	3692	3272095242861	294.466
302053	0	257726	0	4398473	0	3827	3290326128038	364.618
302053	0	364259	0	4505007	23	8318	3292454018661	42.5578
302053	1	115005	0	4890409	25	3077	3300142896043	153.778
302053	2	311243	0	5728252	0	3103	3315860153018	314.345
302053	2	363165	0	5780175	0	3947	3316887232019	20.5416
302053	3	414696	0	6468018	0	3798	3330565402388	273.563
302053	3	605597	0	6658922	0	7774	3334364181392	75.9756
302053	5	289644	0	7613193	0	3593	3353447796896	381.672
302053	6	231598	0	8190334	0	6122	3364966713016	230.378
302053	7	95669	0	8689653	0	3050	3374901112240	198.688
302053	8	414679	0	9643992	0	3059	3393919102651	380.36
302053	8	631552	0	9860868	0	3587	3398242688113	86.4717
302053	10	75369	0	10575588	0	3424	3412483671010	284.82
302053	10	446017	0	10946242	0	5113	3419848084258	147.288
302053	10	589197	0	11089424	0	6914	3422706416003	57.1666
302053	11	14779	0	11150068	0	4166	3423924620493	24.3641
302053	11	74324	0	11209614	0	7713	3425114367982	23.7949
302053	13	363379	0	12770111	15	3244	3456267883510	623.07
302053	13	497177	0	12903911	0	6237	3458920465734	53.0516
302054	0	288115	0	13508996	0	3426	3470997200249	241.535
302054	0	515185	0	13736069	0	3598	3475524469007	90.5454
302054	1	40563	0	13896358	12	8250	3478712007884	63.7508
302054	1	123401	0	13979197	0	6544	3480366743850	33.0947
302054	3	72900	0	15199571	0	4091	3504694043775	486.546
302054	3	526685	0	15653363	0	6530	3513735292690	180.825
302054	3	616651	0	15743331	0	3901	3515525652482	35.8072
302054	4	242214	0	16004500	33	3378	3520714404565	103.775
302054	4	398272	0	16160560	24	8291	3523828031224	62.2725
302054	5	103606	0	16500959	0	3525	3530606579849	135.571
302054	5	353574	0	39251	0	3916	3535589189296	99.6522
302054	5	573548	0	259227	0	4272	3539970349894	87.6232
302054	7	35353	0	991503	0	3885	3554561858232	291.83
302054	7	200827	0	1156979	19	8016	3557870097656	66.1648
302054	7	266172	0	1222325	0	6088	3559192998701	26.458
302054	7	613970	0	1570128	0	4428	3566126006268	138.66
302054	8	492873	0	2084493	0	4201	3576357264006	204.625
302054	9	117868	0	2344698	0	7605	3581522133513	103.297
302054	9	562223	0	2789060	1	4177	3590421492827	177.987
302054	10	55414	0	2917115	0	3634	3592987537308	51.3209
302054	11	87009	0	3583812	0	7589	3606295321885	266.156
302054	11	141106	0	3637910	0	3994	3607380900435	21.7116
302054	11	400569	0	3897377	19	5946	3612553673462	103.455
302054	12	34534	0	4166571	0	3125	3617889873940	106.724
302054	12	176973	0	4309012	0	6305	3620720167477	56.6059
302054	13	301950	0	5069211	0	3896	3635869464769	302.986
302054	14	56220	0	5458731	23	8099	3643628980218	155.19
302055	0	46054	0	5588882	0	3506	3646219138186	51.8032
302055	0	454718	0	5997552	0	4905	3654351172544	162.641
302055	1	68804	0	6246366	20	8279	3659307358796	99.1237
302055	1	367923	0	6545489	0	6409	3665273952315	119.332
302055	2	248442	0	7060981	0	3570	3675557526115	205.671
302055	3	301870	0	7749371	0	3479	3689286004158	274.57
302055	4	90564	0	8173287	0	3214	3697742564236	169.131
302055	4	598099	0	8680830	0	3429	3707855891687	202.267
302055	5	102910	0	8820943	1	7762	3710667148369	56.2251
302055	5	401756	0	9119794	13	8281	3716654451961	119.746
302055	6	106186	0	9458979	0	3352	3723449644052	135.904
302055	6	333047	0	9685843	0	7526	3727971011899	90.4274
302055	6	394689	0	9747486	0	6644	3729190951995	24.3988
302055	7	4214	0	9991753	0	5816	3734050873149	97.1984
302055	8	542623	0	11165566	0	4003	3757412749317	467.238
302055	9	534024	0	11793960	1	3694	3769002782800	231.801
302055	11	407751	0	12943366	0	3000	3791925672389	458.458
302055	12	355105	0	13525641	0	3543	3803524674897	231.98
302055	12	501554	0	13672092	0	6836	3806445231581	58.4111
302056	0	450032	0	15071102	0	4688	3834331884704	557.733
302056	1	75050	0	15330432	0	7051	3839498165823	103.326
302056	2	109497	0	15999643	0	7685	3852836378660	266.764
302056	2	239970	0	16130118	0	3257	3855431585453	51.9041
302056	2	403777	0	16293927	0	3283	3858693194860	65.2322
302056	4	48218	0	496307	0	4006	3876916711142	364.47
302056	5	240382	0	1323821	0	6799	3893441409174	330.494
302056	5	377044	0	1460485	0	3912	3896142538906	54.0226
302056	6	472042	0	2190732	0	3673	3910676563858	290.68
302056	8	321752	0	3310687	2	6766	3932984905478	446.167
302056	8	624031	0	3612971	0	4166	3939005840490	120.419
302056	9	200522	0	3824983	0	7035	3943210552977	84.0942
302056	10	544575	0	4804312	0	4035	3962680979853	389.409
302056	12	213219	0	5743286	0	3808	3981444787754	375.276
302056	12	292887	0	5822955	0	4642	3983028306502	31.6704
302056	13	55069	0	6219672	0	6282	3990941510314	158.264
