Run	SubRun	Prompt Entry	Prompt EV	Prompt GTID	Prompt Energy	Prompt Radius	Prompt OWLHits	Prompt NHits	Prompt 50MHz	Delayed Entry	Delayed EV	Delayed GTID	Delayed Energy	Delayed Radius	Delayed OWLHits	Delayed NHits	Delayed 50MHz	Delta T(ms)	Delta R(m)
300018	14	69544	0	12571341	0.902712	2867.17	0	1014	1332879936514	69550	0	12571347	2.00052	2661.27	0	1375	1332879936651	0.00274	4241.28
300018	14	69548	0	12571345	1.01331	3706.27	0	1058	1332879936605	69550	0	12571347	2.00052	2661.27	0	1375	1332879936651	0.00092	5809.93
300018	14	69549	0	12571346	1.47554	3602.86	0	1264	1332879936628	69550	0	12571347	2.00052	2661.27	0	1375	1332879936651	0.00046	5084.24
300018	14	69550	0	12571347	2.00052	2661.27	0	1375	1332879936651	69551	0	12571348	1.96945	3099.69	0	1320	1332879936674	0.00046	5147.67
300018	14	69551	0	12571348	1.96945	3099.69	0	1320	1332879936674	69552	0	12571349	2.06898	1559.61	0	1083	1332879936697	0.00046	4141.39
300019	5	220639	0	16348360	2.39923	5513.37	0	636	1406698010868	220647	0	16348368	2.25781	4854.95	0	707	1406698143555	2.65374	10291.3
300019	9	467673	0	2387005	1.85619	4147.94	0	535	1460409777716	467681	0	2387013	2.07687	3152.33	0	604	1460409832546	1.0966	6280.84
300019	9	467679	0	2387011	0.928941	4556.76	0	278	1460409823507	467681	0	2387013	2.07687	3152.33	0	604	1460409832546	0.18078	6553.74
300019	14	38205	0	5086498	1.15465	4408.95	0	347	1513159227825	38223	0	5086516	2.48909	5619.6	0	643	1513159545496	6.35342	1372.63
300020	0	476355	0	5979719	2.50599	4602.88	0	1881	1530592905218	476363	0	5979727	1.91771	2122.67	0	1302	1530592905402	0.00368	3027.49
300020	0	476361	0	5979725	1.18053	1648.46	0	1055	1530592905356	476363	0	5979727	1.91771	2122.67	0	1302	1530592905402	0.00092	1339.48
300020	0	476362	0	5979726	1.42005	4835.79	0	1211	1530592905379	476363	0	5979727	1.91771	2122.67	0	1302	1530592905402	0.00046	6652.01
300020	0	476363	0	5979727	1.91771	2122.67	0	1302	1530592905402	476364	0	5979728	2.11635	1367.3	0	1328	1530592905425	0.00046	3060.44
300020	0	476364	0	5979728	2.11635	1367.3	0	1328	1530592905425	476365	0	5979729	1.89173	1758.96	0	1034	1530592905448	0.00046	2896.65
300020	2	296971	0	7051995	2.6609	5047.54	0	804	1551534896860	296998	0	7052022	2.16538	4856.61	0	661	1551535332340	8.7096	8630.49
300021	0	63893	0	14789641	2.64694	2839.98	0	2830	1702578612724	63903	0	14789651	2.0493	2094.73	0	1740	1702578612954	0.0046	2823.89
300021	0	63894	0	14789642	0.989674	3628.06	0	2171	1702578612747	63903	0	14789651	2.0493	2094.73	0	1740	1702578612954	0.00414	4380.9
300021	0	63899	0	14789647	1.02476	2758.67	0	1834	1702578612862	63903	0	14789651	2.0493	2094.73	0	1740	1702578612954	0.00184	2798.61
300021	0	63900	0	14789648	1.3527	3171.44	1	2088	1702578612885	63903	0	14789651	2.0493	2094.73	0	1740	1702578612954	0.00138	3439.96
300022	3	289364	0	9439162	1.49977	5581.87	0	383	1923627341047	289389	0	9439187	2.43996	5437.6	0	739	1923627827492	9.7289	8427.17
300022	4	308818	0	10084129	4.48143	4354.89	0	1224	1936214454120	308843	0	10084154	2.14783	1957.08	0	585	1936214778941	6.49642	3943.86
300022	5	52579	0	10453684	0.97343	5442.85	0	318	1943413148896	52600	0	10453705	2.11063	3433.89	0	628	1943413494176	6.9056	5960.29
300023	6	513597	0	4064947	1.56041	2629.37	0	1127	2144702518494	513598	0	4064948	1.93096	968.892	0	1222	2144702518517	0.00046	2545.33
